objectId,coord_ra,coord_dec,g_cModelFlux,r_cModelFlux,i_cModelFlux,z_cModelFlux,y_cModelFlux,u_cModelFlux,shape_xx,shape_xy,shape_yy,refExtendedness,g_mag,r_mag,i_mag,z_mag,y_mag,u_mag,u_g,g_r
614438433682632322,95.07009119028639,-24.650051547036444,6663.72998046875,12823.2998046875,19189.900390625,29724.099609375,61115.69921875,1820.550048828125,31.173799514770508,6.820079803466797,34.167999267578125,1.0,21.84070587158203,21.1299991607666,20.692317962646484,20.217227935791016,19.43461799621582,23.249492645263672,1.4087867736816406,0.7107067108154297
614438433682632321,95.06958588698961,-24.650376884020474,47.501800537109375,92.64849853515625,63.61130142211914,108.23400115966797,2853.14990234375,3.017390012741089,3.284899950027466,0.47965899109840393,3.416300058364868,1.0,27.20822525024414,26.48290252685547,26.891162872314453,26.314090728759766,22.761688232421875,30.20092010498047,2.992694854736328,0.7253227233886719
614438433682632292,95.1212412859198,-24.650838084885798,237.7790069580078,483.5039978027344,818.4310302734375,803.0789794921875,588.1409912109375,83.29730224609375,5.259510040283203,-1.3103200197219849,9.047109603881836,1.0,25.459564208984375,24.68899917602539,24.117544174194336,24.138103485107422,24.476295471191406,26.59842300415039,1.1388587951660156,0.7705650329589844
614438433682632413,95.01363465061975,-24.64770447292392,237.2169952392578,477.5050048828125,444.02301025390625,737.5640258789062,1521.9000244140625,40.00669860839844,9.627120018005371,-0.2764720022678375,6.540669918060303,1.0,25.462135314941406,24.70255470275879,24.78148651123047,24.230499267578125,23.444034576416016,27.394668579101562,1.9325332641601562,0.7595806121826172
614438433682632351,95.12492873284361,-24.64976628342554,121.5,203.76800537109375,477.83599853515625,3.6227900981903076,758.468017578125,2.5959699153900146,9.937910079956055,0.8653630018234253,4.0024800300598145,1.0,26.18855857849121,25.627159118652344,24.701801300048828,30.002391815185547,24.200157165527344,30.36425018310547,4.175691604614258,0.5613994598388672
614438433682632364,95.00665753534878,-24.65051181318559,224.16000366210938,435.0509948730469,505.2099914550781,808.9409790039062,470.2019958496094,68.0822982788086,15.716699600219727,5.149409770965576,24.429899215698242,1.0,25.523603439331055,24.80364990234375,24.641319274902344,24.130207061767578,24.719287872314453,26.817413330078125,1.2938098907470703,0.7199535369873047
614438433682631512,95.02106152180919,-24.669940769557904,1280.4000244140625,2171.409912109375,1652.72998046875,2458.4599609375,1076.7900390625,451.65301513671875,7.836090087890625,-0.0041010198183357716,11.606100082397461,1.0,23.631635665893555,23.058143615722656,23.354494094848633,22.923341751098633,23.819671630859375,24.76298713684082,1.1313514709472656,0.5734920501708984
614438433682631483,95.03803529705567,-24.669533692004613,336.2590026855469,633.5980224609375,775.1220092773438,873.2000122070312,845.2960205078125,47.64970016479492,7.283120155334473,-1.8867900371551514,4.331639766693115,1.0,25.083314895629883,24.395465850830078,24.17657470703125,24.04721450805664,24.082477569580078,27.204849243164062,2.1215343475341797,0.6878490447998047
614438433682631481,95.03954805704937,-24.66974183347598,9025.76953125,16988.900390625,20852.80078125,23592.69921875,26090.099609375,1718.8900146484375,4.146259784698486,-0.26041799783706665,3.8899199962615967,1.0,21.511287689208984,20.8245849609375,20.602088928222656,20.468055725097656,20.358810424804688,23.311878204345703,1.8005905151367188,0.6867027282714844
614438433682631558,95.0696542168889,-24.663595677202462,206.76400756835938,390.2850036621094,584.68701171875,554.4749755859375,1680.4100341796875,43.3572998046875,8.5791597366333,-2.890589952468872,8.753190040588379,1.0,25.611312866210938,24.921545028686523,24.482690811157227,24.540294647216797,23.33646011352539,27.307344436645508,1.6960315704345703,0.6897678375244141
